sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed,reason
S0223-01.filtered.vcf.gz,5.0,-2516.61097550784,0.0004958847736625,0.001,2.10486722939562e-05,1.89850000000001,3.0,96.0,3.1.1.1,0.0201,False,
S0223-01.filtered.vcf.gz,5.0,-2516.61097550784,0.0004958847736625,0.001,2.10486722939562e-05,1.89850000000001,4.0,120.0,4.1,0.0107,False,
S0223-01.filtered.vcf.gz,5.0,-2516.61097550784,0.0004958847736625,0.001,2.10486722939562e-05,1.89850000000001,5.0,65.0,2.2.M1.1,0.0231,False,
S0225-01.filtered.vcf.gz,5.0,-2030.32454269121,0.0014703703703703,0.0,7.85500480642075e-50,34.2678,1.0,40.0,2.2.M4.4,0.1891,False,
S0225-01.filtered.vcf.gz,5.0,-2030.32454269121,0.0014703703703703,0.0,7.85500480642075e-50,34.2678,2.0,9.0,4.3.2.1,0.1811,False,
S0225-01.filtered.vcf.gz,5.0,-2030.32454269121,0.0014703703703703,0.0,7.85500480642075e-50,34.2678,3.0,156.0,4.1.1.3,0.1557,False,
S0225-01.filtered.vcf.gz,5.0,-2030.32454269121,0.0014703703703703,0.0,7.85500480642075e-50,34.2678,4.0,96.0,3.1.1.1,0.0206,False,
S0225-01.filtered.vcf.gz,5.0,-2030.32454269121,0.0014703703703703,0.0,7.85500480642075e-50,34.2678,5.0,115.0,2.2.M1.4,0.4535,False,
S0248-01.filtered.vcf.gz,5.0,-2162.77131461484,0.0011962962962963,0.0,1.1122078681926e-65,16.6408,1.0,115.0,2.2.M1.4,0.5388,False,
S0248-01.filtered.vcf.gz,5.0,-2162.77131461484,0.0011962962962963,0.0,1.1122078681926e-65,16.6408,2.0,9.0,4.3.2.1,0.1003,False,
S0248-01.filtered.vcf.gz,5.0,-2162.77131461484,0.0011962962962963,0.0,1.1122078681926e-65,16.6408,3.0,57.0,4.1.1.1,0.0866,False,
S0248-01.filtered.vcf.gz,5.0,-2162.77131461484,0.0011962962962963,0.0,1.1122078681926e-65,16.6408,4.0,40.0,2.2.M4.4,0.1554,False,
S0248-01.filtered.vcf.gz,5.0,-2162.77131461484,0.0011962962962963,0.0,1.1122078681926e-65,16.6408,5.0,159.0,4.8,0.1189,False,
S0252-01.filtered.vcf.gz,5.0,-4453.8708146564,0.0006786008230452,0.0,4.87598663204671e-29,3.79039999999998,1.0,112.0,2.2.M2.5,0.7819,False,
S0252-01.filtered.vcf.gz,5.0,-4453.8708146564,0.0006786008230452,0.0,4.87598663204671e-29,3.79039999999998,2.0,57.0,4.1.1.1,0.0401,False,
S0252-01.filtered.vcf.gz,5.0,-4453.8708146564,0.0006786008230452,0.0,4.87598663204671e-29,3.79039999999998,3.0,40.0,2.2.M4.4,0.1362,False,
