covariate,coef,exp(coef),se(coef),coef_transformed,se_transformed,imp_num,pval,OR,OR_lower,OR_upper,Indel
underweight,0.29687256906044623,1.345643811866667,0.19487004294945823,0.5955291208435631,0.3909111095165183,1,0.12764898072415787,1.8139905112640387,0.8431228728444365,3.902825650850424,rplJ_c.-169_-168insA
screen_years,0.016411960617512378,1.0165473766430357,0.18792819772398345,0.0012860155561921062,0.01472575954528587,1,0.9304084002500548,1.001286842828788,0.9728008025337439,1.030607025622047,rplJ_c.-169_-168insA
smoked_substance_use,0.16424395649409704,1.178501783189756,0.20020122991121975,0.33550070578825525,0.4089505353416459,1,0.4119913392967539,1.398640517330456,0.6274899557107636,3.1174926051248177,rplJ_c.-169_-168insA
F2,0.07571220239481122,1.0786520959919323,0.14071986577806267,0.13771844450459894,0.25596562261909434,1,0.5905529374750911,1.147652376947161,0.6949155461658375,1.8953468311070831,rplJ_c.-169_-168insA
TTP_baseline,-0.020274093287121056,0.9799300442467499,0.21899647286055954,-0.05673502634494768,0.6128397695144865,1,0.9262394104753933,0.9448443950730182,0.2842563227750536,3.1405842522185883,rplJ_c.-169_-168insA
smear_pos_no_contam_sputum_specimen_1,-0.11731314104469513,0.8893066711372939,0.21098821835615164,-0.2671136742161899,0.480405159384213,1,0.5781988936784674,0.7655860391258776,0.29858802915114124,1.9629788406813944,rplJ_c.-169_-168insA
bl_prevtb,0.21741918146753783,1.242864978925006,0.17019955785432359,0.4500560200581036,0.3523117652570255,1,0.20144807355483307,1.568400044890846,0.7862642468156052,3.128564869604834,rplJ_c.-169_-168insA
Lineage_2,0.044624602080163,1.0456352569217984,0.1745454493182138,0.08913107147564386,0.34862883238673936,1,0.7982120016169377,1.093223937410779,0.5520211689050923,2.1650230908688286,rplJ_c.-169_-168insA
screen_sex,-0.01983798532750974,0.9803574927389783,0.18695399715793148,-0.0406199679964846,0.3828042644450999,1,0.9154938179838749,0.9601939650552029,0.45343536724650024,2.033305112759812,rplJ_c.-169_-168insA
peth_value_baseline,-0.25922134872469704,0.7716521999082999,0.28790729281581806,-0.0007381028084606097,0.0008197827163893629,1,0.36792659650205006,0.9992621695224105,0.997657899599427,1.0008690191693523,rplJ_c.-169_-168insA
HIV_High_CD4,-0.037112336527069356,0.9635678853991143,0.1895650835547952,-0.09872354446680216,0.5042672789417261,1,0.8447853193402557,0.9059931402219237,0.33720330561472395,2.434209737750984,rplJ_c.-169_-168insA
high_lung_involvement,-0.0170593473647206,0.9830853393794207,0.19548366364162148,-0.03411676934952764,0.3909452642868482,1,0.9304589812251601,0.9664586453010221,0.44916929770803143,2.0794883306655385,rplJ_c.-169_-168insA
HIV_Low_CD4,0.30218195154107075,1.3528073496996242,0.13534667412591028,1.01436159666578,0.45433047132565646,1,0.025571936798606944,2.7576023727648735,1.1318916229886768,6.7182852950176235,rplJ_c.-169_-168insA
fstrom1_baseline,0.005331123022305796,1.0053453587448653,0.17825703145660396,0.011429470667541875,0.3821677916251018,1,0.9761412679738085,1.0114950366240378,0.47825766817510806,2.1392698480277375,rplJ_c.-169_-168insA
diabetes,0.218005835838681,1.243594325013751,0.14734759051719348,1.0210552441238707,0.69011927789826,1,0.13899753191207884,2.7761227060184455,0.7178076192542405,10.736661289383,rplJ_c.-169_-168insA
Indel_Sample1,0.09689924098794138,1.101749356851402,0.14963108546392068,0.7563727955996127,1.1679852315358645,1,0.5172516958768214,2.1305343048239997,0.21592240052273537,21.022258056796353,rplJ_c.-169_-168insA
underweight,0.30037277839777266,1.3503620995818761,0.19562089536661853,0.6025505731657614,0.3924173264138555,1,0.12466495481042185,1.8267721795769727,0.846560801109776,3.9419455657546707,espG2
screen_years,0.012903545654013927,1.0129871556339356,0.1872381304646416,0.0010111016488420135,0.014671686954508049,1,0.9450571515507813,1.001011612984437,0.9726364776949673,1.0302145480954843,espG2
smoked_substance_use,0.16704479347511708,1.1818072013742253,0.19968973546407487,0.3412219682565266,0.40790570695534206,1,0.4028614840670688,1.406665441287114,0.6323839670814705,3.128965575840654,espG2
F2,0.06955819328465335,1.0720344445951986,0.1414910988010162,0.1265244686947478,0.2573684745889509,1,0.6229963010709972,1.1348772198006065,0.6852932211382726,1.8794090825574985,espG2
TTP_baseline,-0.02120622307263857,0.9790170478464593,0.2191678268974786,-0.05934349850640513,0.6133192866825905,1,0.9229186420109281,0.9423830063991117,0.28324948098618863,3.135348130763675,espG2
smear_pos_no_contam_sputum_specimen_1,-0.12193508755212716,0.8852058275148397,0.2109303125252102,-0.2776375175182842,0.4802733119277084,1,0.5632085329116943,0.7575713781035642,0.29553857428132513,1.9419271894281398,espG2
bl_prevtb,0.2227972854134918,1.249567242553,0.17171121419881924,0.46118865353155,0.355440882170755,1,0.19445523020117794,1.5859580196413712,0.7902051575325726,3.183050396581472,espG2
Lineage_2,0.04073379104827237,1.0415747921019054,0.17504012387009998,0.08135974937939984,0.34961687196101154,1,0.815985699240334,1.084761068501687,0.546688161355783,2.1524273963034015,espG2
screen_sex,-0.031330943960724444,0.9691547840745658,0.18659522924607663,-0.06415278164458833,0.38206965652715263,1,0.8666551833066812,0.9378617005312763,0.4435274664547178,1.9831569313040929,espG2
peth_value_baseline,-0.22773098912755332,0.7963384547262535,0.27833027067356264,-0.0006484376517424747,0.0007925132535358402,1,0.4132406123552014,0.9993517725385175,0.9978006869548609,1.000905269291578,espG2
HIV_High_CD4,-0.03673623526159081,0.9639303526581122,0.18965633123256914,-0.09772306717323673,0.5045100093924924,1,0.8464116014963695,0.9069000193671928,0.3373802942047613,2.437805821074559,espG2
high_lung_involvement,-0.021879607804963713,0.9783580146301095,0.19555747687909408,-0.043756746197910444,0.3910928824309633,1,0.9109159707574381,0.9571867684765595,0.4447314285455577,2.060134388844398,espG2
HIV_Low_CD4,0.30477767365318975,1.3563234230511412,0.13566419732558088,1.0230748927866167,0.4553963302829957,1,0.02466820126627693,2.7817351642183645,1.139414446175104,6.791251901206627,espG2
fstrom1_baseline,-0.0001097189137693662,0.9998902871051306,0.17774407917649124,-0.00023522794378493626,0.3810680659172412,1,0.9995074771425825,0.9997647997201388,0.47373133925345,2.109908236880846,espG2
diabetes,0.23452288278680902,1.2643054029357628,0.14478663521043292,1.0984147209422155,0.6781247510734383,1,0.1052789699175936,2.999407355367971,0.7939892410140766,11.330688148803247,espG2
Indel_Sample1,0.060760113585103734,1.0626439697573489,0.17166163382062521,0.38525791994925035,1.0884443770532666,1,0.7233742666757399,1.4699934131779073,0.17411246147198978,12.41083272568668,espG2
underweight,0.29590455248929803,1.3443418366263895,0.19483785282065025,0.5935872706436529,0.3908465358202367,1,0.1288324620101979,1.810471431295982,0.8415937502615758,3.8947613412292403,mce2D
screen_years,0.010784025851166093,1.010842383044452,0.18801508694753116,0.000845019393245382,0.014732568048898081,1,0.9542606270346793,1.0008453765227197,0.9723589200383889,1.0301663789615438,mce2D
smoked_substance_use,0.16337212395465808,1.1774747747421275,0.19930919592728938,0.33371981571135645,0.40712837982625255,1,0.41239179606239373,1.3961519089387213,0.6286144634895413,3.100851580812642,mce2D
F2,0.07157377592672247,1.0741973976865151,0.1419005428927513,0.1301907589023518,0.2581132422966886,1,0.6139845657246437,1.139045645698699,0.6868070397544837,1.889067682604073,mce2D
TTP_baseline,-0.021998934903698378,0.9782412769718214,0.21979722162565365,-0.061561823438731435,0.6150805850044773,1,0.9202749295442244,0.940294811683744,0.2816478865074789,3.1392187736366677,mce2D
smear_pos_no_contam_sputum_specimen_1,-0.11568554442800864,0.8907552822238959,0.21330955777173902,-0.2634077525389302,0.48569068404819055,1,0.5875867624490771,0.7684285047483984,0.2966079633359043,1.990783929968685,mce2D
bl_prevtb,0.22461201782665666,1.251836931546694,0.17255804266578767,0.4649451355577752,0.3571938105321959,1,0.19303240923126685,1.5919268463126366,0.7904587004156165,3.206025922263136,mce2D
Lineage_2,0.046385157542608364,1.0474777772387858,0.1834095628832611,0.09264752176192682,0.36633359395111564,1,0.8003417855441483,1.0970749720560942,0.5350724457111476,2.249365490522033,mce2D
screen_sex,-0.030478318908388344,0.9699814620961741,0.18696411122188153,-0.062406959084125684,0.38282497385420483,1,0.8705050901247853,0.9395004707314176,0.44364520660056844,1.9895653584717987,mce2D
peth_value_baseline,-0.22539641753046358,0.7981997356657691,0.27704170729649247,-0.0006417902291407415,0.0007888442183573176,1,0.4158838920277276,0.9993584156741572,0.9978144952144016,1.000904725045276,mce2D
HIV_High_CD4,-0.03591325782129585,0.9647239721130265,0.18977516499114927,-0.09553384230826835,0.5048261223335567,1,0.8499038694789438,0.9088876022787724,0.33791028067091644,2.444662742831888,mce2D
high_lung_involvement,-0.025060957694452837,0.9752504611967298,0.1948339504441115,-0.050119086918183564,0.3896459112208199,1,0.8976525931190669,0.9511161522648193,0.44316592096531987,2.041271434248723,mce2D
HIV_Low_CD4,0.30770817453101784,1.3603039596673532,0.13673900095756628,1.0329119711902226,0.4590042212330768,1,0.024427866440932346,2.8092343451730986,1.1425701345554302,6.907057490322723,mce2D
fstrom1_baseline,0.002203683827492723,1.002206113723278,0.17789513927395703,0.004724509181551532,0.38139192581426423,1,0.9901164228401741,1.0047356872717852,0.4757846565084037,2.1217451791862816,mce2D
diabetes,0.23552625154809706,1.2655746041137226,0.1455038534156404,1.1031141131927116,0.681483924495521,1,0.10551306367324882,3.013535918879211,0.7924944036773333,11.459259134494395,mce2D
Indel_Sample1,0.04930186426467022,1.0505374225878683,0.19344214261096535,0.17114488838362948,0.6715087634032545,1,0.7988264410035478,1.186662670202919,0.31822770366249703,4.425033636752706,mce2D
underweight,0.31979552585798676,1.3768462061045716,0.1943401944101022,0.641512784312298,0.3898482284432633,1,0.09985748058071567,1.8993520169862044,0.8846389326995331,4.077977976190723,end
screen_years,0.039777026845090394,1.0405787272014888,0.19184569315571595,0.0031168655893113423,0.015032728358088391,1,0.8357453923131197,1.0031217280654448,0.9739973066577102,1.0331170265449505,end
smoked_substance_use,0.1217884171975058,1.1295150905275617,0.19973033059825454,0.24877688530394237,0.40798863053109835,1,0.5420179800209546,1.282455866396165,0.5764503093602447,2.8531393297008525,end
F2,0.0825157870473279,1.0860158182868451,0.15170170817804293,0.150093980623783,0.2759412963583591,1,0.5864865730207567,1.1619434377661757,0.6765553462454604,1.9955685223098443,end
TTP_baseline,-0.04962610018981982,0.9515851555017052,0.2260550004008935,-0.13887368780407985,0.6325923542681424,1,0.8262363657046059,0.870337955813914,0.25189777738489944,3.007125212434494,end
smear_pos_no_contam_sputum_specimen_1,-0.10658068265755813,0.8989025193912137,0.21694286665874196,-0.24267663018487962,0.49396346983951067,1,0.6232251925783885,0.7845251645152557,0.297950700493308,2.065709973960986,end
bl_prevtb,0.22663985765520672,1.2543780319368452,0.16977795159742,0.4691427482816959,0.35143904357381034,1,0.18190277311758318,1.5986231831802638,0.8027875905546269,3.183402573569676,end
Lineage_2,-0.08843281420304805,0.915364608170799,0.175938659369335,-0.17663152422883,0.3514115643072167,1,0.6152213720607964,0.8380885429566741,0.4208892542166178,1.6688295051451771,end
screen_sex,-0.06668505146652484,0.9354897860810322,0.19000626849699928,-0.13654333399762605,0.38905405050263825,1,0.72561657469709,0.8723685162253169,0.40694580444317124,1.8700938055928178,end
peth_value_baseline,-0.25990691789239473,0.7711233602506518,0.2810534936052518,-0.0007400548873713983,0.0008002673158606945,1,0.3550909667841676,0.9992602188857069,0.9976941126477494,1.0008287834811085,end
HIV_High_CD4,-0.04526391615694961,0.9557452119421553,0.18974455477115484,-0.12040778505559353,0.5047446952476454,1,0.8114530988356488,0.8865588375499428,0.3296614009097295,2.3842238438255343,end
high_lung_involvement,-0.018286619518401548,0.9818795661749913,0.19200977651979564,-0.03657117514249607,0.3839978821187164,1,0.9241258188592063,0.964089472248709,0.4542111076312656,2.046335932531506,end
HIV_Low_CD4,0.3659014685737981,1.4418131717472777,0.14415702974659272,1.228254685602645,0.4839049920705664,1,0.01114196589005049,3.4152636228350626,1.322889460125948,8.817082579484744,end
fstrom1_baseline,0.017378898490772295,1.0175307901747475,0.17774793904159814,0.03725886829161154,0.3810763411370842,1,0.9221127742522173,1.0379616814300325,0.49182267914351735,2.1905546405327065,end
diabetes,0.23451681519669093,1.2642977316720667,0.14578313655983435,1.0983863026905414,0.6827919790156103,1,0.10768873371521709,2.999322118666018,0.7867369069562351,11.434487300618827,end
Indel_Sample1,-0.5004372030017624,0.6062655406471947,0.3014929732371757,-1.7859727352065102,1.0759756205736077,1,0.09694190156163955,0.16763391825161367,0.020346503505368835,1.381128238617197,end
underweight,0.2752166961995482,1.3168159929740122,0.1961735215508817,0.5520872394775395,0.39352589965358237,1,0.16063926813364016,1.7368745101368954,0.8031535596900898,3.75610993385541,Rv1894c
screen_years,0.022800720158679698,1.023062643470452,0.18711797452828802,0.0017866287581239332,0.014662271723328742,1,0.903016142977419,1.0017882257302073,0.9734090388704877,1.0309947916409308,Rv1894c
smoked_substance_use,0.18133529559884987,1.198817070000739,0.20191420702937338,0.3704131400410009,0.4124496292773204,1,0.36914241349542853,1.4483328553714712,0.6453430269802596,3.2504698621507586,Rv1894c
F2,0.07724218695132105,1.0803036801676118,0.14336056490301102,0.1405014449533223,0.2607689827696302,1,0.5900272002439639,1.15085074248925,0.6903225205160248,1.9186067267485487,Rv1894c
TTP_baseline,-0.02385478898545102,0.976427487489908,0.21952689580446605,-0.06675524583890854,0.6143241051772614,1,0.9134685688344734,0.9354241222672689,0.2806046985439718,3.118330851407221,Rv1894c
smear_pos_no_contam_sputum_specimen_1,-0.10758078458299294,0.8980039746438523,0.21331657534041712,-0.24495379110235777,0.485706662552704,1,0.6140333326805849,0.7827407069914124,0.3021229102695356,2.027926362270302,Rv1894c
bl_prevtb,0.2288153897220736,1.257109942170959,0.17237757189661182,0.4736460827939228,0.35682023743913266,1,0.18437371301390715,1.6058385525500931,0.7979504856286347,3.231676029151902,Rv1894c
Lineage_2,-0.003990891194242352,0.9960170618286193,0.176831050895737,-0.007971217483273825,0.3531939849724164,1,0.9819941116097104,0.9920604684231624,0.4964767086943952,1.9823366449478217,Rv1894c
screen_sex,-0.0033386931227067105,0.9966668741156869,0.18688899339767384,-0.006836259103708788,0.3826711636983393,1,0.9857468866388822,0.9931870549583162,0.46913816554569926,2.1026226356778572,Rv1894c
peth_value_baseline,-0.23680868900134255,0.7891422451682736,0.2826556122732458,-0.0006742853521891007,0.000804829163463723,1,0.40214340236046753,0.9993259419270925,0.9977508116969028,1.0009035587854191,Rv1894c
HIV_High_CD4,-0.07924653670222315,0.923812142768817,0.1955312358430415,-0.21080588618438553,0.5201380043080684,1,0.6852655510524821,0.8099312704723851,0.2922172806482414,2.2448660853793334,Rv1894c
high_lung_involvement,-0.035223256941842127,0.9653898622081709,0.19621302487015907,-0.0704425384589534,0.39240390442556566,1,0.8575330371053909,0.9319812910684199,0.43190913067393755,2.011045993740024,Rv1894c
HIV_Low_CD4,0.271966378888609,1.312542871419179,0.14136716305187078,0.9129342401886135,0.4745399931998175,1,0.05437590496003694,2.49162283758892,0.9829991183752776,6.3155543568092725,Rv1894c
fstrom1_baseline,-0.006101357844509312,0.9939172176415012,0.17738829726572405,-0.013080788086153388,0.38030530000541707,1,0.9725617778272533,0.9870043936032686,0.46838462175868756,2.0798669036876567,Rv1894c
diabetes,0.23479765827184731,1.2646528507989825,0.14476464975979614,1.0997016633255499,0.6780217797030584,1,0.10481903257523366,3.003269904724614,0.7951721828109496,11.342990003422925,Rv1894c
Indel_Sample1,0.11450790295147092,1.1213215027783656,0.10559096220976456,0.9386887437310567,0.8655913269850355,1,0.2781662313882922,2.5566268264915526,0.4686781082671416,13.946332492685187,Rv1894c
underweight,0.29375069220980937,1.3414494281824392,0.19570955369469592,0.5892666069908161,0.3925951758404377,1,0.1333679160370066,1.8026658679381655,0.8350983320249875,3.8912833456982954,Rv2488c
screen_years,0.012533907662982333,1.0126127862916148,0.18815122557961467,0.0009821373941923286,0.014743235659108607,1,0.9468872994784825,1.0009826198490557,0.9724719243072155,1.0303291850339793,Rv2488c
smoked_substance_use,0.16067796620374641,1.1743067414582267,0.19986984875667935,0.3282164666309399,0.4082736239130222,1,0.42144723182393606,1.3884895014054408,0.6237627869063728,3.09076324523109,Rv2488c
F2,0.07328884471765966,1.0760413008770202,0.14150472748791298,0.1333104225580803,0.2573932648011056,1,0.6045105554491865,1.1426046335378794,0.689925880783336,1.8922979771391193,Rv2488c
TTP_baseline,-0.024967853372776336,0.975341265456453,0.2191875323021682,-0.06987004542299846,0.6133744302906606,1,0.9093084093129076,0.932514996623977,0.2802531890387762,3.102852181312016,Rv2488c
smear_pos_no_contam_sputum_specimen_1,-0.12155643420861974,0.8855410771288084,0.21121790829364093,-0.2767753507998943,0.4809281470272587,1,0.5649515005576746,0.7582248125768212,0.29541409409470715,1.9460983003161856,Rv2488c
bl_prevtb,0.22123803992767604,1.2476203786846174,0.17163878251043896,0.4579610274642309,0.355290949137347,1,0.1974068990760086,1.5808473922293231,0.7878902804093149,3.1718610314877367,Rv2488c
Lineage_2,0.03568784824627047,1.036332303050381,0.17573901047090537,0.07128122167086551,0.35101279503182914,1,0.8390779741341261,1.0738831826309085,0.5397273282142467,2.1366809306341294,Rv2488c
screen_sex,-0.027407187689928024,0.972964981490514,0.18651078852798514,-0.05611855581396747,0.38189675695041386,1,0.8831739095841153,0.9454270433732438,0.4472567585996174,1.998476886386481,Rv2488c
peth_value_baseline,-0.22246808847318258,0.8005405528139392,0.27740496316600377,-0.000633452150846228,0.000789878547430888,1,0.4225752539378872,0.999366748437611,0.9978207922724832,1.0009150998028418,Rv2488c
HIV_High_CD4,-0.03679360448490538,0.9638750543086777,0.18995304004128374,-0.0978756766179369,0.5052992926339144,1,0.8464120259605882,0.90676162841899,0.33680737769153685,2.4412073643056624,Rv2488c
high_lung_involvement,-0.026635448981865838,0.9737161460424181,0.1946177159544753,-0.05326789179020335,0.3892134666465575,1,0.8911411789166925,0.9481259832906479,0.4421472671876024,2.033130015501007,Rv2488c
HIV_Low_CD4,0.30378554941963,1.3549784490155772,0.13562466486390798,1.0197445392810145,0.45526362807911436,1,0.025097481441655838,2.772486412117897,1.1359215101963605,6.766912006138185,Rv2488c
fstrom1_baseline,0.0033435782108235295,1.0033491742035912,0.18060597065910322,0.007168345004484802,0.3872037158764226,1,0.9852295190494446,1.007194099090817,0.4715467676296009,2.1513029520758016,Rv2488c
diabetes,0.23228624809154566,1.2614807736156424,0.1446295192256532,1.0879391867621215,0.6773888804047571,1,0.10825683511543797,2.968150960643346,0.7868492317012695,11.196452598828655,Rv2488c
Indel_Sample1,0.019877056264328,1.0200759203728138,0.14599667936968486,0.1476456797947355,1.0844552979404622,1,0.8917048217707715,1.1591021302911846,0.13836673108729997,9.70983225438703,Rv2488c
underweight,0.24856641095510407,1.2821859707368242,0.19673327835530557,0.4986265206509964,0.39464877698333956,1,0.20642065777073604,1.646458340482261,0.7596702140337366,3.568423530191502,fadE5
screen_years,-0.015986775134918245,0.9841403350923771,0.1885053629849906,-0.0012526986870119764,0.014770985312118191,1,0.9324139814556057,0.9987480856124572,0.9702482640478995,1.0280850535645,fadE5
smoked_substance_use,0.18606707717940374,1.2045030523352849,0.20044751436035427,0.3800787380562846,0.40945361994989005,1,0.3532735779012659,1.4623997314135,0.6554484570418855,3.262824027521681,fadE5
F2,0.0909838355183696,1.0952513009458404,0.14531354362070034,0.1654971313251729,0.26432139813523037,1,0.5312356951543253,1.1799795777368935,0.7028840833169697,1.980912410628949,fadE5
TTP_baseline,-0.03587379985510008,0.9647620389099206,0.22167985223514608,-0.10038924804422159,0.6203489388447553,1,0.8714420391750584,0.9044852803795438,0.2681387185033169,3.0510089217612992,fadE5
smear_pos_no_contam_sputum_specimen_1,-0.13679856344340896,0.8721458905039304,0.21174223209722517,-0.3114805944454583,0.48212199501740877,1,0.5182393459481773,0.7323618222547615,0.284670661429857,1.884120534242243,fadE5
bl_prevtb,0.22212918145402757,1.2487326805487664,0.17290849825520552,0.4598056835150502,0.35791925088532345,1,0.19891000970698625,1.5837662032103228,0.7852892501078211,3.1941292792265354,fadE5
Lineage_2,-0.08942433343747026,0.9144574563588426,0.19243798069183538,-0.17861193789378563,0.3843665290473756,1,0.6421522491343828,0.8364304233770309,0.3937825239721626,1.7766554139922583,fadE5
screen_sex,-0.027329112035450173,0.9730409493338089,0.18814651206627359,-0.05595868924819292,0.38524604049304434,1,0.8845100024314083,0.9455781976297922,0.44440140760165203,2.0119606115970425,fadE5
peth_value_baseline,-0.230172424917053,0.7943966169230295,0.28114306008869344,-0.0006553893577719799,0.0008005223460628652,1,0.412956375432017,0.9993448253629221,0.9977780877846242,1.0009140230740585,fadE5
HIV_High_CD4,-0.06293535246107933,0.9390041760360004,0.1904057737408335,-0.16741605753368255,0.506503621967545,1,0.7409974173707563,0.8458476168439502,0.31344075544044053,2.2825946482780854,fadE5
high_lung_involvement,-0.007432312493498608,0.9925952388420357,0.19882550621536654,-0.014863786149210498,0.39762857226184584,1,0.9701811567372354,0.9852461346332182,0.4519419814527525,2.147864074696894,fadE5
HIV_Low_CD4,0.2547059369918261,1.2900821996363323,0.14078420773483663,0.8549945475223625,0.4725831341513008,1,0.07042087710514378,2.351361559793627,0.9312277752139252,5.937216792749762,fadE5
fstrom1_baseline,0.02427416049950683,1.024571176334201,0.17823457898623685,0.052041718836253636,0.382119655453717,1,0.8916693364620474,1.0534196890401728,0.49812758318320904,2.2277285553355,fadE5
diabetes,0.21169675724519646,1.2357730890184546,0.14706744496433363,0.991505953579952,0.6888071841886347,1,0.15002205860851775,2.6952903997900766,0.698701742351419,10.397269534139431,fadE5
Indel_Sample1,0.24624382838709338,1.2792114435818487,0.13789994610056402,0.9063970482041566,0.5075948701405703,1,0.07415266837179921,2.47538774452389,0.9153300063898377,6.6943555252894855,fadE5
underweight,0.2932483923731027,1.3407757875526656,0.19561348595476788,0.5882589888700159,0.39240246306511517,1,0.13384210181344605,1.800850383954767,0.8345724625287422,3.8858963732922622,Rv0021c
screen_years,0.014352256546802946,1.0144557446841833,0.18718937087394216,0.001124620367779448,0.014667866229269034,1,0.9388841690327255,1.0011252529903965,0.9727541808357955,1.030323787777448,Rv0021c
smoked_substance_use,0.16267100313161606,1.1766495119972027,0.19934448322152026,0.33228763801669714,0.40720046109105235,1,0.41448319433727177,1.3941538024796662,0.6276261450510141,3.0968512709274223,Rv0021c
F2,0.07279013702062472,1.0755048045864795,0.14168448868029723,0.13240328677117005,0.25772024553887823,1,0.6074281172623801,1.141568605964397,0.6888586974196766,1.8917941908913074,Rv0021c
TTP_baseline,-0.02334520475681591,0.9769251863369102,0.21942102454536,-0.06532922524074208,0.6140278350265086,1,0.9152693040257763,0.9367590078946328,0.2811683531843006,3.120968021235805,Rv0021c
smear_pos_no_contam_sputum_specimen_1,-0.11856364058847021,0.8881952885872734,0.212875936001619,-0.2699609726924635,0.4847033581339287,1,0.577553926742701,0.7634092875645166,0.295241357002833,1.973956989820266,Rv0021c
bl_prevtb,0.22274913813733535,1.2495070807422222,0.17234051570002584,0.4610889890431762,0.3567435313994842,1,0.1961860107214951,1.5857999638231683,0.7881116713785713,3.1908695386565205,Rv0021c
Lineage_2,0.03897855811724942,1.0397481892523777,0.17905222011043084,0.07785393006586572,0.35763044340130584,1,0.8276676950550483,1.080964750687625,0.5362853668344706,2.1788489197950147,Rv0021c
screen_sex,-0.026640217489632512,0.9737115028804837,0.18615609830695626,-0.05454811887312254,0.3811704984524363,1,0.8862057753721215,0.9469129433777735,0.4485977969698156,1.9987706769694416,Rv0021c
peth_value_baseline,-0.22483590541851667,0.7986472616955258,0.2770603423773728,-0.0006401942357318669,0.0007888972795947555,1,0.4170756143894244,0.9993600106448745,0.9978159839500439,1.0009064265762704,Rv0021c
HIV_High_CD4,-0.03669044362484898,0.9639744936173011,0.18981608198621738,-0.09760125558417679,0.5049349667545786,1,0.846728172713257,0.9070104970282634,0.3371404718857128,2.440134336640347,Rv0021c
high_lung_involvement,-0.027336858868136013,0.9730334113775756,0.1945954323736155,-0.054670632399075984,0.3891689019998438,1,0.8882803778126085,0.9467969408403943,0.4415660510075882,2.0301027335304007,Rv0021c
HIV_Low_CD4,0.3058146410704825,1.357730615728538,0.1363258363430249,1.0265557754790846,0.45761731405362854,1,0.024879889874836057,2.7914349300861185,1.1384211214303388,6.844663035691665,Rv0021c
fstrom1_baseline,0.0015743564215230405,1.0015755963712163,0.17809543565546848,0.003375285181896077,0.38182134408274565,1,0.992946824733832,1.0033809878711881,0.4747434159946407,2.1206684977653834,Rv0021c
diabetes,0.2332190642685151,1.2626580522951385,0.14496111773456874,1.0923081379217732,0.6789419599137039,1,0.10765160408737787,2.9811470361623447,0.7878924752981252,11.27975952284193,Rv0021c
Indel_Sample1,0.03231075642788385,1.0328384166168385,0.19233449858733032,0.1279206635787783,0.7614664405427003,1,0.8665891663793251,1.1364628362260876,0.2555017205472779,5.054947478852907,Rv0021c
underweight,0.2971989182378928,1.3460830332836815,0.19456283644050806,0.5961837803136107,0.390294850416624,1,0.12663138197132576,1.8151784461347935,0.8446946567777359,3.9006672587243574,dnaN_c.-499delA
screen_years,0.020920007946123878,1.0211403652553288,0.189028852433939,0.0016392590916694289,0.014812005126297597,1,0.9118772608700264,1.0016406034113166,0.9729800141055596,1.0311454334696533,dnaN_c.-499delA
smoked_substance_use,0.16191381959049794,1.175758909570354,0.1992544988821107,0.33074094115259967,0.40701665031331524,1,0.41644854320063707,1.3919991359028656,0.6268819493843907,3.0909513286467134,dnaN_c.-499delA
F2,0.07258612054193721,1.0752854062646338,0.14115343036079525,0.13203218632488223,0.2567542648463386,1,0.6070872729342194,1.141145047941402,0.6899080675853533,1.8875152815633356,dnaN_c.-499delA
TTP_baseline,-0.02537039702284811,0.9749487270356155,0.21901715453744788,-0.07099652364662987,0.6128976451228553,1,0.9077813393172824,0.9314651302239083,0.2801993865818979,3.0964639123842197,dnaN_c.-499delA
smear_pos_no_contam_sputum_specimen_1,-0.12609687960318502,0.8815294404240316,0.21090372428944182,-0.28711362186756817,0.48021277240686894,1,0.5499144342006523,0.7504264591371488,0.2927859858129391,1.9233839659692884,dnaN_c.-499delA
bl_prevtb,0.21354904278398099,1.2380642148950634,0.1741957306772483,0.4420448629870585,0.3605838120194607,1,0.22023091491437974,1.5558855405412448,0.7674465666232344,3.154330113061494,dnaN_c.-499delA
Lineage_2,0.03718164673586767,1.0378815315088807,0.17538416156913134,0.07426486418508488,0.3503040366036809,1,0.8321061247279337,1.07709205082722,0.5420926066297121,2.140090589259108,dnaN_c.-499delA
screen_sex,-0.03128946248528412,0.9691949868787694,0.18830461401246854,-0.06406784478345978,0.3855697677208146,1,0.8680278283664141,0.9379413629433818,0.44053265572301537,1.9969779513308559,dnaN_c.-499delA
peth_value_baseline,-0.22575029563421975,0.7979173202301596,0.27769375325087453,-0.0006427978561109744,0.0007907008437955485,1,0.41624846235352864,0.999357408694172,0.9978098588342597,1.0009073587213582,dnaN_c.-499delA
HIV_High_CD4,-0.03684614287643856,0.9638244151939458,0.18979895742322184,-0.0980154354344953,0.5048894132347905,1,0.8460721476707359,0.906634909342162,0.33703095388729193,2.4389061282268885,dnaN_c.-499delA
high_lung_involvement,-0.02645308297671764,0.9738937349587186,0.1946263915366542,-0.05290318036239676,0.38923081683175753,1,0.891886702307662,0.9484718387366374,0.4422935119852024,2.0339408209690295,dnaN_c.-499delA
HIV_Low_CD4,0.3033729625136416,1.354419517961363,0.13552454409428252,1.0183595713483256,0.45492754360014814,1,0.025187856736331664,2.7686492651194183,1.1350968416313274,6.753096715721438,dnaN_c.-499delA
